ts,pair,strategy_id,strategy_name,side,confidence,price,reason
1770908876,OPUSDT,ichimoku_cloud,Ichimoku Cloud Breakout,SHORT,0.88,0.1801,Category cap: trend_2h has 1/1 slots
1770908876,OPUSDT,ichimoku_cloud,Ichimoku Cloud Breakout,SHORT,0.88,0.1801,Category cap: trend_2h has 1/1 slots
1770909551,DOGEUSDT,mtf_ema_ribbon,Multi-TF EMA Ribbon,LONG,0.8116193320685784,0.09389,Category cap: trend_2h has 1/1 slots
1770909551,DOGEUSDT,mtf_ema_ribbon,Multi-TF EMA Ribbon,LONG,0.8116193320685784,0.09389,Category cap: trend_2h has 1/1 slots
1770909551,DOGEUSDT,mtf_ema_ribbon,Multi-TF EMA Ribbon,LONG,0.8116193320685784,0.09389,Category cap: trend_2h has 1/1 slots
1770909701,AVAXUSDT,mtf_ema_ribbon,Multi-TF EMA Ribbon,LONG,0.8174247178232849,8.91,Category cap: trend_2h has 1/1 slots
1770909701,AVAXUSDT,mtf_ema_ribbon,Multi-TF EMA Ribbon,LONG,0.8174247178232849,8.91,Category cap: trend_2h has 1/1 slots
1770909701,AVAXUSDT,mtf_ema_ribbon,Multi-TF EMA Ribbon,LONG,0.8174247178232849,8.91,Category cap: trend_2h has 1/1 slots
1770911051,ADAUSDT,cmf_divergence,CMF Divergence,LONG,0.809487179487179,0.2641,Category cap: reversion_2h has 1/1 slots
1770911051,ADAUSDT,cmf_divergence,CMF Divergence,LONG,0.809487179487179,0.2641,Category cap: reversion_2h has 1/1 slots
1770911051,ADAUSDT,cmf_divergence,CMF Divergence,LONG,0.809487179487179,0.2641,Category cap: reversion_2h has 1/1 slots
1770911725,APTUSDT,cmf_divergence,CMF Divergence,LONG,0.8196135265700483,0.92,Category cap: reversion_2h has 1/1 slots
1770911725,APTUSDT,cmf_divergence,CMF Divergence,LONG,0.8196135265700483,0.92,Category cap: reversion_2h has 1/1 slots
1770911725,APTUSDT,cmf_divergence,CMF Divergence,LONG,0.8196135265700483,0.92,Category cap: reversion_2h has 1/1 slots
1770911875,FILUSDT,cmf_divergence,CMF Divergence,LONG,0.8513725490196079,0.902,Category cap: reversion_2h has 1/1 slots
1770911875,FILUSDT,cmf_divergence,CMF Divergence,LONG,0.8513725490196079,0.902,Category cap: reversion_2h has 1/1 slots
1770911875,FILUSDT,cmf_divergence,CMF Divergence,LONG,0.8513725490196079,0.902,Category cap: reversion_2h has 1/1 slots
1770911951,GRTUSDT,weekly_vwap_trend_4h,weekly_vwap_trend_4h,SHORT,0.7526,0.02652,Category cap: trend_4h has 1/1 slots
1770911951,FILUSDT,cmf_divergence,CMF Divergence,LONG,0.8265040650406504,0.901,Category cap: reversion_2h has 1/1 slots
1770911951,FILUSDT,cmf_divergence,CMF Divergence,LONG,0.8265040650406504,0.901,Category cap: reversion_2h has 1/1 slots
1770911951,FILUSDT,cmf_divergence,CMF Divergence,LONG,0.8265040650406504,0.901,Category cap: reversion_2h has 1/1 slots
1770912101,ETHUSDT,cmf_divergence,CMF Divergence,LONG,0.9,1948.33,Category cap: reversion_2h has 1/1 slots
1770912101,ADAUSDT,cmf_divergence,CMF Divergence,LONG,0.8683775811209435,0.2626,Category cap: reversion_2h has 1/1 slots
1770912101,BNBUSDT,cmf_divergence,CMF Divergence,LONG,0.8387725631768946,609.21,Cooldown: BNBUSDT 1125s/1200s
1770912101,DOGEUSDT,cmf_divergence,CMF Divergence,LONG,0.8383773216031282,0.09335,Same-side flood: 2 LONGs already in window
1770912101,OPUSDT,cmf_divergence,CMF Divergence,LONG,0.829090909090909,0.1795,Same-side flood: 2 LONGs already in window
1770912101,BTCUSDT,cmf_divergence,CMF Divergence,LONG,0.8244054379624853,67190.3,Same-side flood: 2 LONGs already in window
1770912101,ETHUSDT,cmf_divergence,CMF Divergence,LONG,0.9,1948.33,Category cap: reversion_2h has 1/1 slots
1770912101,ADAUSDT,cmf_divergence,CMF Divergence,LONG,0.8683775811209435,0.2626,Category cap: reversion_2h has 1/1 slots
1770912101,DOGEUSDT,cmf_divergence,CMF Divergence,LONG,0.8383773216031282,0.09335,Same-side flood: 2 LONGs already in window
1770912101,OPUSDT,cmf_divergence,CMF Divergence,LONG,0.829090909090909,0.1795,Same-side flood: 2 LONGs already in window
1770912101,BTCUSDT,cmf_divergence,CMF Divergence,LONG,0.8244054379624853,67190.3,Same-side flood: 2 LONGs already in window
1770912101,ETHUSDT,cmf_divergence,CMF Divergence,LONG,0.9,1948.33,Category cap: reversion_2h has 1/1 slots
1770912101,ADAUSDT,cmf_divergence,CMF Divergence,LONG,0.8683775811209435,0.2626,Category cap: reversion_2h has 1/1 slots
1770912252,FILUSDT,cmf_divergence,CMF Divergence,LONG,0.8644444444444446,0.9,Category cap: reversion_2h has 1/1 slots
1770912252,OPUSDT,cmf_divergence,CMF Divergence,LONG,0.8503797468354439,0.1793,Category cap: reversion_2h has 1/1 slots
1770912252,DOGEUSDT,cmf_divergence,CMF Divergence,LONG,0.8432804232804219,0.09338,Same-side flood: 2 LONGs already in window
1770912252,FILUSDT,cmf_divergence,CMF Divergence,LONG,0.8644444444444446,0.9,Category cap: reversion_2h has 1/1 slots
1770912252,OPUSDT,cmf_divergence,CMF Divergence,LONG,0.8503797468354439,0.1793,Category cap: reversion_2h has 1/1 slots
1770912252,DOGEUSDT,cmf_divergence,CMF Divergence,LONG,0.8432804232804219,0.09338,Same-side flood: 2 LONGs already in window
1770912252,FILUSDT,cmf_divergence,CMF Divergence,LONG,0.8644444444444446,0.9,Category cap: reversion_2h has 1/1 slots
1770912252,OPUSDT,cmf_divergence,CMF Divergence,LONG,0.8503797468354439,0.1793,Category cap: reversion_2h has 1/1 slots
1770912590,DOGEUSDT,weekly_vwap_trend_4h,weekly_vwap_trend_4h,SHORT,0.716,0.09272,Category cap: trend_4h has 1/1 slots
1770912590,AVAXUSDT,weekly_vwap_trend_4h,weekly_vwap_trend_4h,SHORT,0.7104,8.726,Same-side flood: 2 SHORTs already in window
1770912664,FILUSDT,cmf_divergence,CMF Divergence,LONG,0.8151420853586612,0.894,Category cap: reversion_2h has 1/1 slots
1770912664,FILUSDT,cmf_divergence,CMF Divergence,LONG,0.8151420853586612,0.894,Category cap: reversion_2h has 1/1 slots
1770912664,FILUSDT,cmf_divergence,CMF Divergence,LONG,0.8151420853586612,0.894,Category cap: reversion_2h has 1/1 slots
1770912741,DOGEUSDT,supertrend_flip,Supertrend Trend Flip,SHORT,0.809480122324159,0.09246,Cooldown: DOGEUSDT -137s/1200s
1770912815,BNBUSDT,cmf_divergence,CMF Divergence,LONG,0.8398570828079029,605.89,Category cap: reversion_2h has 1/1 slots
1770912815,BNBUSDT,cmf_divergence,CMF Divergence,LONG,0.8398570828079029,605.89,Category cap: reversion_2h has 1/1 slots
1770912815,BNBUSDT,cmf_divergence,CMF Divergence,LONG,0.8398570828079029,605.89,Category cap: reversion_2h has 1/1 slots
1770912964,ADAUSDT,weekly_vwap_trend_4h,weekly_vwap_trend_4h,SHORT,0.7224,0.26,Cooldown: ADAUSDT 223s/3600s
1770913113,LTCUSDT,ichimoku_cloud,Ichimoku Cloud Breakout,SHORT,0.88,52.37,Cooldown: LTCUSDT 148s/1200s
1770913113,OPUSDT,ichimoku_cloud,Ichimoku Cloud Breakout,SHORT,0.88,0.1779,Category cap: trend_2h has 1/1 slots
1770913113,BNBUSDT,cmf_divergence,CMF Divergence,LONG,0.8275670498084278,606.45,Category cap: reversion_2h has 1/1 slots
1770913113,OPUSDT,ichimoku_cloud,Ichimoku Cloud Breakout,SHORT,0.88,0.1779,Category cap: trend_2h has 1/1 slots
1770913113,BNBUSDT,cmf_divergence,CMF Divergence,LONG,0.8275670498084278,606.45,Category cap: reversion_2h has 1/1 slots
1770913113,OPUSDT,ichimoku_cloud,Ichimoku Cloud Breakout,SHORT,0.88,0.1779,Category cap: trend_2h has 1/1 slots
1770913113,BNBUSDT,cmf_divergence,CMF Divergence,LONG,0.8275670498084278,606.45,Category cap: reversion_2h has 1/1 slots
1770913340,ARBUSDT,ichimoku_cloud,Ichimoku Cloud Breakout,SHORT,0.8219175772526685,0.1085,Category cap: trend_2h has 1/1 slots
1770913340,ARBUSDT,ichimoku_cloud,Ichimoku Cloud Breakout,SHORT,0.8219175772526685,0.1085,Category cap: trend_2h has 1/1 slots
1770913340,ARBUSDT,ichimoku_cloud,Ichimoku Cloud Breakout,SHORT,0.8219175772526685,0.1085,Category cap: trend_2h has 1/1 slots
1770913416,BNBUSDT,cmf_divergence,CMF Divergence,LONG,0.86,602.6,Category cap: reversion_2h has 1/1 slots
1770913416,ATOMUSDT,ichimoku_cloud,Ichimoku Cloud Breakout,SHORT,0.8441799470350764,1.935,Category cap: trend_2h has 1/1 slots
1770913416,BNBUSDT,cmf_divergence,CMF Divergence,LONG,0.86,602.6,Category cap: reversion_2h has 1/1 slots
1770913416,ATOMUSDT,ichimoku_cloud,Ichimoku Cloud Breakout,SHORT,0.8441799470350764,1.935,Category cap: trend_2h has 1/1 slots
1770913416,BNBUSDT,cmf_divergence,CMF Divergence,LONG,0.86,602.6,Category cap: reversion_2h has 1/1 slots
1770913416,ATOMUSDT,ichimoku_cloud,Ichimoku Cloud Breakout,SHORT,0.8441799470350764,1.935,Category cap: trend_2h has 1/1 slots
