datetime_utc,symbol,income_type,income,asset,strategy_id,strategy_name,side
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956328,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01501065,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956704,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.02253332,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05264,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04039,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04512,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05196,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956328,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01501065,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956704,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.02253332,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05264,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04039,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04512,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05196,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956328,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01501065,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956704,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.02253332,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05264,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04039,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04512,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05196,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956328,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01501065,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956704,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.02253332,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05264,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04039,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04512,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05196,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956328,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01501065,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956704,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.02253332,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05264,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04039,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04512,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05196,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956328,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01501065,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956704,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.02253332,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05264,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04039,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04512,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05196,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956328,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01501065,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956704,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.02253332,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05264,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04039,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04512,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05196,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956328,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01501065,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956704,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.02253332,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05264,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04039,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04512,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05196,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956328,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01501065,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956704,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.02253332,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05264,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04039,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04512,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05196,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956328,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01501065,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956704,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.02253332,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05264,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04039,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04512,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05196,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956328,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01501065,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956704,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.02253332,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05264,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04039,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04512,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05196,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956328,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01501065,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956704,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.02253332,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05264,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04039,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04512,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05196,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956328,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01501065,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956704,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.02253332,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05264,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04039,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04512,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05196,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956328,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01501065,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956704,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.02253332,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05264,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04039,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04512,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05196,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956328,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01501065,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956704,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.02253332,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05264,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04039,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04512,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05196,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956328,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01501065,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956704,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.02253332,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05264,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04039,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04512,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05196,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956328,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01501065,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956704,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.02253332,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05264,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04039,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04512,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05196,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956328,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01501065,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956704,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.02253332,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05264,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04039,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04512,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05196,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956328,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01501065,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956704,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.02253332,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05264,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04039,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04512,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05196,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956328,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01501065,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956704,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.02253332,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05264,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04039,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04512,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05196,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956328,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01501065,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956704,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.02253332,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05264,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04039,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04512,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05196,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956328,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01501065,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956704,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.02253332,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05264,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04039,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04512,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05196,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956328,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01501065,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956704,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.02253332,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05264,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04039,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04512,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05196,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956328,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01501065,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956704,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.02253332,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05264,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04039,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.04512,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,REALIZED_PNL,0.05196,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956328,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01501065,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
2026-02-11T06:55:07+00:00,LTCUSDT,COMMISSION,-0.01956704,USDT,bb_squeeze,Bollinger Squeeze Breakout,SHORT
