1770775441.6087148,AVAXUSDT,Bollinger Squeeze Breakout,LONG,8.794,Same-side flood: 2 LONGs already in window
1770775441.6087782,LTCUSDT,Bollinger Squeeze Breakout,LONG,53.57,Category cap: structural has 1/1 slots
1770776640.8904963,AVAXUSDT,Bollinger Squeeze Breakout,LONG,8.827,Cooldown: AVAXUSDT 75s/450s
1770776866.1303585,AVAXUSDT,Bollinger Squeeze Breakout,LONG,8.853,Cooldown: AVAXUSDT 300s/450s
1770776940.9029489,DOGEUSDT,Bollinger Squeeze Breakout,LONG,0.09346,Cooldown: DOGEUSDT 75s/450s
1770776940.9030852,AVAXUSDT,Bollinger Squeeze Breakout,LONG,8.863,Cooldown: AVAXUSDT 375s/450s
1770777093.0802517,LTCUSDT,Bollinger Squeeze Breakout,LONG,53.67,Cooldown: LTCUSDT -147s/450s
1770779791.1780698,ETHUSDT,Bollinger Squeeze Breakout,SHORT,2007.11,Cooldown: ETHUSDT -148s/450s
1770779866.3426096,ETHUSDT,Bollinger Squeeze Breakout,SHORT,2006.57,Cooldown: ETHUSDT -73s/450s
1770779866.342735,LTCUSDT,Bollinger Squeeze Breakout,SHORT,53.06,Cooldown: LTCUSDT 75s/450s
1770779940.9996738,LTCUSDT,Bollinger Squeeze Breakout,SHORT,52.91,Cooldown: LTCUSDT 150s/450s
1770779940.9997964,DOGEUSDT,Bollinger Squeeze Breakout,SHORT,0.09232,Cooldown: DOGEUSDT 75s/450s
1770779940.999876,ETHUSDT,Bollinger Squeeze Breakout,SHORT,2002.14,Cooldown: ETHUSDT 2s/450s
1770780015.828776,ETHUSDT,Bollinger Squeeze Breakout,SHORT,1999.4,Cooldown: ETHUSDT 77s/450s
1770780015.8289025,LTCUSDT,Bollinger Squeeze Breakout,SHORT,52.86,Cooldown: LTCUSDT 225s/450s
1770780015.8289776,DOGEUSDT,Bollinger Squeeze Breakout,SHORT,0.09223,Cooldown: DOGEUSDT 150s/450s
1770783166.821555,LTCUSDT,Bollinger Squeeze Breakout,SHORT,53.0,Category cap: structural has 1/1 slots
1770783166.8216455,LTCUSDT,Bollinger Squeeze Breakout,SHORT,53.0,Category cap: structural has 1/1 slots
1770783166.821719,LTCUSDT,Bollinger Squeeze Breakout,SHORT,53.0,Category cap: structural has 1/1 slots
1770783241.8723783,ETHUSDT,Bollinger Squeeze Breakout,SHORT,2000.34,Cooldown: ETHUSDT -148s/450s
1770784962.8821113,ETHUSDT,Keltner Channel Mean Reversion,LONG,1969.74,Cooldown: ETHUSDT 77s/1200s
1770784962.8822706,NEARUSDT,Bollinger Squeeze Breakout,SHORT,0.977,Cooldown: NEARUSDT -73s/450s
1770785038.7700896,NEARUSDT,Bollinger Squeeze Breakout,SHORT,0.977,Cooldown: NEARUSDT 2s/450s
1770790111.9484713,DOGEUSDT,ATR Volatility Breakout,SHORT,0.09117,Category cap: trend has 1/1 slots
1770790111.9485528,AVAXUSDT,ATR Volatility Breakout,SHORT,8.647,Same-side flood: 2 SHORTs already in window
1770790111.9486232,DOGEUSDT,ATR Volatility Breakout,SHORT,0.09117,Category cap: trend has 1/1 slots
1770790111.9486883,AVAXUSDT,ATR Volatility Breakout,SHORT,8.647,Same-side flood: 2 SHORTs already in window
1770790111.9487522,DOGEUSDT,ATR Volatility Breakout,SHORT,0.09117,Category cap: trend has 1/1 slots
1770790411.9367607,LTCUSDT,Bollinger Squeeze Breakout,SHORT,52.17,Category cap: structural has 1/1 slots
1770790411.9368458,LTCUSDT,Bollinger Squeeze Breakout,SHORT,52.17,Category cap: structural has 1/1 slots
1770790411.936919,LTCUSDT,Bollinger Squeeze Breakout,SHORT,52.17,Category cap: structural has 1/1 slots
1770790486.918236,DOGEUSDT,Bollinger Squeeze Breakout,SHORT,0.09053,Cooldown: DOGEUSDT -148s/450s
1770790711.0522587,ETHUSDT,Bollinger Squeeze Breakout,SHORT,1950.89,Cooldown: ETHUSDT 377s/450s
1770790711.0523872,LTCUSDT,Bollinger Squeeze Breakout,SHORT,52.1,Cooldown: LTCUSDT 2s/450s
1770790786.9664428,LTCUSDT,Bollinger Squeeze Breakout,SHORT,52.01,Cooldown: LTCUSDT 77s/450s
1770792355.0185502,AVAXUSDT,ATR Volatility Breakout,SHORT,8.589,Category cap: trend has 1/1 slots
1770792355.0186324,AVAXUSDT,ATR Volatility Breakout,SHORT,8.589,Category cap: trend has 1/1 slots
1770792355.0187042,AVAXUSDT,ATR Volatility Breakout,SHORT,8.589,Category cap: trend has 1/1 slots
1770803278.2720246,NEARUSDT,Ichimoku Cloud Breakout,SHORT,0.95,Cooldown: NEARUSDT 0s/1200s
1770803353.2293992,NEARUSDT,Ichimoku Cloud Breakout,SHORT,0.949,Cooldown: NEARUSDT 75s/1200s
1770803428.2656274,NEARUSDT,Ichimoku Cloud Breakout,SHORT,0.95,Cooldown: NEARUSDT 150s/1200s
1770803503.893039,NEARUSDT,Ichimoku Cloud Breakout,SHORT,0.949,Cooldown: NEARUSDT 225s/1200s
1770806203.5773826,AVAXUSDT,BB+Keltner Squeeze Breakout,SHORT,8.48,Cooldown: AVAXUSDT 0s/1200s
1770806278.3923333,AVAXUSDT,BB+Keltner Squeeze Breakout,SHORT,8.484,Cooldown: AVAXUSDT 75s/1200s
1770806353.3379307,AVAXUSDT,BB+Keltner Squeeze Breakout,SHORT,8.489,Cooldown: AVAXUSDT 150s/1200s
1770808978.9198732,AVAXUSDT,BB+Keltner Squeeze Breakout,LONG,8.569,Category cap: structural_2h has 1/1 slots
1770808978.9199939,AVAXUSDT,BB+Keltner Squeeze Breakout,LONG,8.569,Category cap: structural_2h has 1/1 slots
1770808978.9200733,AVAXUSDT,BB+Keltner Squeeze Breakout,LONG,8.569,Category cap: structural_2h has 1/1 slots
1770808978.9201708,ETHUSDT,BB+Keltner Squeeze Breakout,LONG,1950.75,Blocked by 12H bias (SHORT)
1770809053.6122193,AVAXUSDT,BB+Keltner Squeeze Breakout,LONG,8.57,Blocked by 12H bias (SHORT)
1770811753.5745487,AVAXUSDT,ATR Volatility Breakout,LONG,8.602,Blocked by 12H bias (SHORT)
1770815504.0466864,DOGEUSDT,BB+Keltner Squeeze Breakout,SHORT,0.08954,Cooldown: DOGEUSDT 0s/1200s
1770815579.9809134,DOGEUSDT,BB+Keltner Squeeze Breakout,SHORT,0.08951,Cooldown: DOGEUSDT 76s/1200s
1770815653.7542994,DOGEUSDT,BB+Keltner Squeeze Breakout,SHORT,0.08959,Cooldown: DOGEUSDT 150s/1200s
1770816928.8192556,AVAXUSDT,CMF Divergence,SHORT,8.653,Cooldown: AVAXUSDT 0s/1200s
1770817267.80407,DOGEUSDT,Multi-TF EMA Ribbon,SHORT,0.08983,Cooldown: DOGEUSDT 0s/1200s
1770817417.8230863,DOGEUSDT,Multi-TF EMA Ribbon,SHORT,0.08968,Cooldown: DOGEUSDT 150s/1200s
1770817492.8045151,DOGEUSDT,CMF Divergence,LONG,0.08962,Cooldown: DOGEUSDT 225s/1200s
1770817567.794255,BNBUSDT,CMF Divergence,SHORT,596.19,Cooldown: BNBUSDT 0s/1200s
1770817643.832225,BNBUSDT,CMF Divergence,SHORT,597.12,Cooldown: BNBUSDT 76s/1200s
1770817643.8324587,NEARUSDT,CMF Divergence,SHORT,0.967,Cooldown: NEARUSDT 0s/1200s
1770817867.8411212,BNBUSDT,CMF Divergence,SHORT,596.51,Cooldown: BNBUSDT 300s/1200s
1770817942.795919,DOGEUSDT,BB+Keltner Squeeze Breakout,SHORT,0.08928,Cooldown: DOGEUSDT 675s/1200s
1770818092.7822523,DOGEUSDT,BB+Keltner Squeeze Breakout,SHORT,0.08947,Cooldown: DOGEUSDT 825s/1200s
1770818393.6777368,AVAXUSDT,BB+Keltner Squeeze Breakout,LONG,8.651,Blocked by 12H bias (SHORT)
1770818467.871373,ETHUSDT,Ichimoku Cloud Breakout,LONG,1960.3,Blocked by 12H bias (SHORT)
1770818467.8715954,LTCUSDT,CMF Divergence,SHORT,52.52,Cooldown: LTCUSDT 0s/1200s
1770818542.8785644,AVAXUSDT,BB+Keltner Squeeze Breakout,LONG,8.69,Cooldown: AVAXUSDT 149s/1200s
1770818542.8787792,BNBUSDT,Keltner Channel Mean Reversion,SHORT,598.8,Cooldown: BNBUSDT 975s/1200s
1770818617.866079,AVAXUSDT,BB+Keltner Squeeze Breakout,LONG,8.706,Cooldown: AVAXUSDT 224s/1200s
1770818617.866335,LTCUSDT,Supertrend Trend Flip,LONG,52.75,Cooldown: LTCUSDT 150s/1200s
1770818617.8664927,BNBUSDT,Keltner Channel Mean Reversion,SHORT,600.25,Cooldown: BNBUSDT 1050s/1200s
1770818692.8272033,ETHUSDT,BB+Keltner Squeeze Breakout,LONG,1979.23,Cooldown: ETHUSDT 225s/1200s
1770818692.827426,DOGEUSDT,BB+Keltner Squeeze Breakout,LONG,0.09096,Blocked by 12H bias (SHORT)
1770818768.1244178,ETHUSDT,BB+Keltner Squeeze Breakout,LONG,1977.68,Cooldown: ETHUSDT 300s/1200s
1770818768.1246295,LTCUSDT,BB+Keltner Squeeze Breakout,LONG,52.84,Cooldown: LTCUSDT 300s/1200s
1770818842.8372004,ETHUSDT,BB+Keltner Squeeze Breakout,LONG,1977.52,Cooldown: ETHUSDT 375s/1200s
1770818842.8374274,DOGEUSDT,BB+Keltner Squeeze Breakout,LONG,0.0911,Cooldown: DOGEUSDT 150s/1200s
1770818992.8383527,DOGEUSDT,BB+Keltner Squeeze Breakout,LONG,0.09107,Cooldown: DOGEUSDT 300s/1200s
1770819068.3606,DOGEUSDT,Keltner Channel Mean Reversion,SHORT,0.09209,Cooldown: DOGEUSDT 375s/1200s
1770819142.8507261,DOGEUSDT,Keltner Channel Mean Reversion,SHORT,0.09192,Cooldown: DOGEUSDT 450s/1200s
1770819292.866338,NEARUSDT,Ichimoku Cloud Breakout,LONG,0.995,Blocked by 12H bias (SHORT)
1770819367.8841877,NEARUSDT,Ichimoku Cloud Breakout,LONG,0.997,Cooldown: NEARUSDT 75s/1200s
1770819367.8844275,DOGEUSDT,Keltner Channel Mean Reversion,SHORT,0.09189,Cooldown: DOGEUSDT 675s/1200s
1770819367.8845134,LTCUSDT,Keltner Channel Mean Reversion,SHORT,53.21,Cooldown: LTCUSDT 900s/1200s
1770819443.3465796,NEARUSDT,Ichimoku Cloud Breakout,LONG,0.994,Cooldown: NEARUSDT 150s/1200s
1770819443.346803,ETHUSDT,Keltner Channel Mean Reversion,SHORT,1997.78,Cooldown: ETHUSDT 975s/1200s
1770819443.3468788,DOGEUSDT,Keltner Channel Mean Reversion,SHORT,0.09175,Cooldown: DOGEUSDT 750s/1200s
1770819518.2820175,NEARUSDT,Ichimoku Cloud Breakout,LONG,0.995,Cooldown: NEARUSDT 225s/1200s
1770820576.461741,AVAXUSDT,CMF Divergence,SHORT,8.688,Cooldown: AVAXUSDT 0s/1200s
1770820652.057988,DOGEUSDT,Ichimoku Cloud Breakout,LONG,0.09013,Cooldown: DOGEUSDT 0s/1200s
1770820726.712224,DOGEUSDT,Ichimoku Cloud Breakout,LONG,0.09,Cooldown: DOGEUSDT 75s/1200s
1770820726.7124403,LTCUSDT,Supertrend Trend Flip,SHORT,52.12,Cooldown: LTCUSDT 0s/1200s
1770821476.4838448,LTCUSDT,CMF Divergence,LONG,51.63,Cooldown: LTCUSDT 750s/1200s
1770821852.473088,LTCUSDT,CMF Divergence,LONG,51.68,Cooldown: LTCUSDT 1126s/1200s
1770822076.5121925,LTCUSDT,CMF Divergence,LONG,51.52,Cooldown: LTCUSDT 0s/1200s
1770822676.7099633,LTCUSDT,CMF Divergence,LONG,51.41,Cooldown: LTCUSDT 600s/1200s
1770822676.710201,BNBUSDT,Supertrend Trend Flip,SHORT,592.54,Cooldown: BNBUSDT 0s/1200s
1770822908.3503592,LTCUSDT,Keltner Channel Mean Reversion,LONG,51.17,Cooldown: LTCUSDT 0s/1200s
1770822982.2175348,LTCUSDT,Keltner Channel Mean Reversion,LONG,51.25,Cooldown: LTCUSDT 74s/1200s
1770825702.3615596,NEARUSDT,CMF Divergence,LONG,0.947,Category cap: reversion_2h has 1/1 slots
1770825702.3617983,NEARUSDT,CMF Divergence,LONG,0.947,Category cap: reversion_2h has 1/1 slots
1770825702.3619483,NEARUSDT,CMF Divergence,LONG,0.947,Category cap: reversion_2h has 1/1 slots
1770825726.0072012,NEARUSDT,CMF Divergence,LONG,0.948,Category cap: reversion_2h has 1/1 slots
1770825726.0074332,NEARUSDT,CMF Divergence,LONG,0.948,Category cap: reversion_2h has 1/1 slots
1770825726.0075898,NEARUSDT,CMF Divergence,LONG,0.948,Category cap: reversion_2h has 1/1 slots
1770825799.822382,LTCUSDT,CMF Divergence,LONG,51.2,Category cap: reversion_2h has 1/1 slots
1770825799.8225935,LTCUSDT,CMF Divergence,LONG,51.2,Category cap: reversion_2h has 1/1 slots
1770825799.8227494,LTCUSDT,CMF Divergence,LONG,51.2,Category cap: reversion_2h has 1/1 slots
1770827742.5349913,LTCUSDT,Multi-TF EMA Ribbon,SHORT,51.6,Category cap: trend_2h has 1/1 slots
1770827742.5351193,DOGEUSDT,Multi-TF EMA Ribbon,SHORT,0.08936,Category cap: trend_2h has 1/1 slots
1770827742.5352309,LTCUSDT,Multi-TF EMA Ribbon,SHORT,51.6,Category cap: trend_2h has 1/1 slots
1770827742.5353055,DOGEUSDT,Multi-TF EMA Ribbon,SHORT,0.08936,Category cap: trend_2h has 1/1 slots
1770827742.535375,LTCUSDT,Multi-TF EMA Ribbon,SHORT,51.6,Category cap: trend_2h has 1/1 slots
1770827742.535449,DOGEUSDT,Multi-TF EMA Ribbon,SHORT,0.08936,Category cap: trend_2h has 1/1 slots
1770827816.9008312,DOGEUSDT,Multi-TF EMA Ribbon,SHORT,0.08912,Category cap: trend_2h has 1/1 slots
1770827816.9009535,NEARUSDT,Multi-TF EMA Ribbon,SHORT,0.952,Category cap: trend_2h has 1/1 slots
1770827816.9010344,LTCUSDT,Multi-TF EMA Ribbon,SHORT,51.49,Same-side flood: 2 SHORTs already in window
1770827816.9011075,DOGEUSDT,Multi-TF EMA Ribbon,SHORT,0.08912,Category cap: trend_2h has 1/1 slots
1770827816.9012365,NEARUSDT,Multi-TF EMA Ribbon,SHORT,0.952,Category cap: trend_2h has 1/1 slots
1770827816.9013112,LTCUSDT,Multi-TF EMA Ribbon,SHORT,51.49,Same-side flood: 2 SHORTs already in window
1770827816.901388,DOGEUSDT,Multi-TF EMA Ribbon,SHORT,0.08912,Category cap: trend_2h has 1/1 slots
1770827816.9014564,NEARUSDT,Multi-TF EMA Ribbon,SHORT,0.952,Category cap: trend_2h has 1/1 slots
1770827891.9001234,DOGEUSDT,Multi-TF EMA Ribbon,SHORT,0.08894,Category cap: trend_2h has 1/1 slots
1770827891.9003756,AVAXUSDT,Multi-TF EMA Ribbon,SHORT,8.506,Category cap: trend_2h has 1/1 slots
1770827891.900453,NEARUSDT,Multi-TF EMA Ribbon,SHORT,0.947,Same-side flood: 2 SHORTs already in window
1770827891.900525,LTCUSDT,Multi-TF EMA Ribbon,SHORT,51.3,Same-side flood: 2 SHORTs already in window
1770827891.9005961,DOGEUSDT,Multi-TF EMA Ribbon,SHORT,0.08894,Category cap: trend_2h has 1/1 slots
1770827891.9007583,AVAXUSDT,Multi-TF EMA Ribbon,SHORT,8.506,Category cap: trend_2h has 1/1 slots
1770827891.9008348,NEARUSDT,Multi-TF EMA Ribbon,SHORT,0.947,Same-side flood: 2 SHORTs already in window
1770827891.9009047,LTCUSDT,Multi-TF EMA Ribbon,SHORT,51.3,Same-side flood: 2 SHORTs already in window
1770827891.9009726,DOGEUSDT,Multi-TF EMA Ribbon,SHORT,0.08894,Category cap: trend_2h has 1/1 slots
1770827891.901111,AVAXUSDT,Multi-TF EMA Ribbon,SHORT,8.506,Category cap: trend_2h has 1/1 slots
1770827967.4494715,DOGEUSDT,Multi-TF EMA Ribbon,SHORT,0.08908,Category cap: trend_2h has 1/1 slots
1770827967.4496837,NEARUSDT,Multi-TF EMA Ribbon,SHORT,0.948,Category cap: trend_2h has 1/1 slots
1770827967.44983,AVAXUSDT,Multi-TF EMA Ribbon,SHORT,8.514,Same-side flood: 2 SHORTs already in window
1770827967.449899,LTCUSDT,Multi-TF EMA Ribbon,SHORT,51.32,Same-side flood: 2 SHORTs already in window
1770827967.4499664,DOGEUSDT,Multi-TF EMA Ribbon,SHORT,0.08908,Category cap: trend_2h has 1/1 slots
1770827967.4500992,NEARUSDT,Multi-TF EMA Ribbon,SHORT,0.948,Category cap: trend_2h has 1/1 slots
1770827967.4502633,AVAXUSDT,Multi-TF EMA Ribbon,SHORT,8.514,Same-side flood: 2 SHORTs already in window
1770827967.4503298,LTCUSDT,Multi-TF EMA Ribbon,SHORT,51.32,Same-side flood: 2 SHORTs already in window
1770827967.450404,DOGEUSDT,Multi-TF EMA Ribbon,SHORT,0.08908,Category cap: trend_2h has 1/1 slots
1770827967.4505382,NEARUSDT,Multi-TF EMA Ribbon,SHORT,0.948,Category cap: trend_2h has 1/1 slots
1770828342.0599196,DOGEUSDT,Multi-TF EMA Ribbon,SHORT,0.08935,Category cap: trend_2h has 1/1 slots
1770828342.0600464,DOGEUSDT,Multi-TF EMA Ribbon,SHORT,0.08935,Category cap: trend_2h has 1/1 slots
1770828342.0601325,DOGEUSDT,Multi-TF EMA Ribbon,SHORT,0.08935,Category cap: trend_2h has 1/1 slots
1770828492.2657392,DOGEUSDT,Multi-TF EMA Ribbon,SHORT,0.08939,Category cap: trend_2h has 1/1 slots
1770828492.2658648,DOGEUSDT,Multi-TF EMA Ribbon,SHORT,0.08939,Category cap: trend_2h has 1/1 slots
1770828492.2659442,DOGEUSDT,Multi-TF EMA Ribbon,SHORT,0.08939,Category cap: trend_2h has 1/1 slots
1770829241.993711,AVAXUSDT,Multi-TF EMA Ribbon,SHORT,8.541,Category cap: trend_2h has 1/1 slots
1770829241.993835,AVAXUSDT,Multi-TF EMA Ribbon,SHORT,8.541,Category cap: trend_2h has 1/1 slots
1770829241.993913,AVAXUSDT,Multi-TF EMA Ribbon,SHORT,8.541,Category cap: trend_2h has 1/1 slots
1770829317.1186168,AVAXUSDT,Multi-TF EMA Ribbon,SHORT,8.546,Category cap: trend_2h has 1/1 slots
1770829317.1187458,AVAXUSDT,Multi-TF EMA Ribbon,SHORT,8.546,Category cap: trend_2h has 1/1 slots
1770829317.1188366,AVAXUSDT,Multi-TF EMA Ribbon,SHORT,8.546,Category cap: trend_2h has 1/1 slots
1770829392.1355934,AVAXUSDT,Multi-TF EMA Ribbon,SHORT,8.522,Category cap: trend_2h has 1/1 slots
1770829392.1357205,AVAXUSDT,Multi-TF EMA Ribbon,SHORT,8.522,Category cap: trend_2h has 1/1 slots
1770829392.1358047,AVAXUSDT,Multi-TF EMA Ribbon,SHORT,8.522,Category cap: trend_2h has 1/1 slots
1770829617.6566799,ETHUSDT,Ichimoku Cloud Breakout,SHORT,1913.11,Category cap: trend_2h has 1/1 slots
1770829617.6568053,ETHUSDT,Ichimoku Cloud Breakout,SHORT,1913.11,Category cap: trend_2h has 1/1 slots
1770829617.6568851,ETHUSDT,Ichimoku Cloud Breakout,SHORT,1913.11,Category cap: trend_2h has 1/1 slots
1770829767.329278,ETHUSDT,Ichimoku Cloud Breakout,SHORT,1915.17,Category cap: trend_2h has 1/1 slots
1770829767.3294108,ETHUSDT,Ichimoku Cloud Breakout,SHORT,1915.17,Category cap: trend_2h has 1/1 slots
1770829767.3295035,ETHUSDT,Ichimoku Cloud Breakout,SHORT,1915.17,Category cap: trend_2h has 1/1 slots
1770829842.124714,ETHUSDT,Ichimoku Cloud Breakout,SHORT,1918.08,Category cap: trend_2h has 1/1 slots
1770829842.124851,ETHUSDT,Ichimoku Cloud Breakout,SHORT,1918.08,Category cap: trend_2h has 1/1 slots
1770829842.1249313,ETHUSDT,Ichimoku Cloud Breakout,SHORT,1918.08,Category cap: trend_2h has 1/1 slots
1770829916.9651005,NEARUSDT,Ichimoku Cloud Breakout,SHORT,0.948,Category cap: trend_2h has 1/1 slots
1770829916.965278,NEARUSDT,Ichimoku Cloud Breakout,SHORT,0.948,Category cap: trend_2h has 1/1 slots
1770829916.9653811,NEARUSDT,Ichimoku Cloud Breakout,SHORT,0.948,Category cap: trend_2h has 1/1 slots
1770830891.987884,NEARUSDT,Supertrend Trend Flip,LONG,0.962,Category cap: trend_2h has 1/1 slots
1770830891.9881024,NEARUSDT,Supertrend Trend Flip,LONG,0.962,Category cap: trend_2h has 1/1 slots
1770830891.9882805,NEARUSDT,Supertrend Trend Flip,LONG,0.962,Category cap: trend_2h has 1/1 slots
1770831042.1806252,AVAXUSDT,structure_break_ob_4h,SHORT,8.653,Cooldown: AVAXUSDT 155s/3600s
1770831117.5375257,BNBUSDT,Supertrend Trend Flip,LONG,601.94,Category cap: trend_2h has 1/1 slots
1770831117.5376527,BNBUSDT,Supertrend Trend Flip,LONG,601.94,Category cap: trend_2h has 1/1 slots
1770831117.5377345,BNBUSDT,Supertrend Trend Flip,LONG,601.94,Category cap: trend_2h has 1/1 slots
1770831192.0259984,BNBUSDT,Supertrend Trend Flip,LONG,601.06,Category cap: trend_2h has 1/1 slots
1770831192.0261295,BNBUSDT,Supertrend Trend Flip,LONG,601.06,Category cap: trend_2h has 1/1 slots
1770831192.0262442,BNBUSDT,Supertrend Trend Flip,LONG,601.06,Category cap: trend_2h has 1/1 slots
1770831568.376475,AVAXUSDT,CMF Divergence,SHORT,8.665,Cooldown: AVAXUSDT 680s/1200s,,,,
1770831643.2035818,AVAXUSDT,structure_break_ob_4h,SHORT,8.648,Cooldown: AVAXUSDT 756s/3600s,,,,
1770831866.9848707,DOGEUSDT,CMF Divergence,SHORT,0.09028,Cooldown: DOGEUSDT 230s/1200s,,,,
1770831866.9849985,NEARUSDT,CMF Divergence,SHORT,0.962,Cooldown: NEARUSDT 79s/1200s,,,,
1770832017.223655,DOGEUSDT,CMF Divergence,SHORT,0.09007,Cooldown: DOGEUSDT 380s/1200s,,,,
1770832017.2238164,AVAXUSDT,structure_break_ob_4h,SHORT,8.616,Cooldown: AVAXUSDT 1130s/3600s,,,,
1770832092.0159388,DOGEUSDT,CMF Divergence,SHORT,0.09019,Cooldown: DOGEUSDT 455s/1200s,,,,
1770832543.1262064,AVAXUSDT,CMF Divergence,SHORT,8.646,Category cap: reversion_2h has 1/1 slots,,,,
1770832543.126445,NEARUSDT,CMF Divergence,SHORT,0.965,Cooldown: NEARUSDT 755s/1200s,,,,
1770832543.126597,DOGEUSDT,CMF Divergence,SHORT,0.09027,Cooldown: DOGEUSDT 906s/1200s,,,,
1770832543.1267388,AVAXUSDT,CMF Divergence,SHORT,8.646,Category cap: reversion_2h has 1/1 slots,,,,
1770832543.1268766,AVAXUSDT,CMF Divergence,SHORT,8.646,Category cap: reversion_2h has 1/1 slots,,,,
1770832617.1880505,DOGEUSDT,CMF Divergence,SHORT,0.09021,Cooldown: DOGEUSDT 980s/1200s,,,,
1770832767.2361736,AVAXUSDT,structure_break_ob_4h,SHORT,8.63,Cooldown: AVAXUSDT 1880s/3600s,,,,
1770832842.3954394,NEARUSDT,CMF Divergence,SHORT,0.96,Cooldown: NEARUSDT 1054s/1200s,,,,
1770832994.3357434,ETHUSDT,Multi-TF EMA Ribbon,SHORT,1926.32,Category cap: trend_2h has 1/1 slots,,,,
1770832994.335871,ETHUSDT,Multi-TF EMA Ribbon,SHORT,1926.32,Category cap: trend_2h has 1/1 slots,,,,
